id,prompt_id,issue,party
ltuffc5,64,,
ltuj58c,65,,
ltudzu0,66,,
ltudah5,67,,
ltukqmi,68,,
ltwnrgf,69,,ALP
ltwpl97,70,,ALP
ltx3ard,71,,
ltxz284,72,,
ltud3bn,73,,LNP
ltulrs1,74,,
ltuf7ge,75,,LNP
ltudg2v,76,,LNP
ltwftg5,77,,
ltug1w5,1,,LNP
ltwro0v,2,YC,ALP
ltwwk7b,5,H,ALP
ltxirwu,8,COL,ALP
ltxjjxv,14,COL,LNP
ltxk41h,15,,LNP
ltxnf9w,16,,ALP
ltxt7ni,17,,ALP
ltxxadl,18,,ALP
lty4n8w,20,EI,KAP
ltzl9md,21,,LNP
ltzwt4d,22,,ALP
lu5apyw,24,COL,LNP
ltwt9pw,26,COL,LNP
ltxxcbg,28,AL,LNP
ltyythf,29,EI,LNP
ltup4po,30,EI,ALP
ltwkgva,31,AL,ALP
ltucxyp,32,EI,ALP
ltucocy,34,,ALP
ltud4oc,37,,ALP
ltwqo71,39,COL,ALP
ltx2g6w,40,EI,LNP
ltxusfw,42,,ALP
ltwr7or,43,,ALP
ltxdgkx,45,AL,LNP
ltuirqw,46,COL,ALP
ltuqcy5,49,H,ALP
ltx6y6h,50,H,ALP
ltwrm9w,51,,ALP
ltucsxw,52,COL,ALP
ltulk0s,53,COL,ALP
ltue6re,54,H,ALP
ltwdpif,55,COL,ALP
ltwv1lw,56,COL,ALP
ltuijw2,57,COL,ALP
ltufjfs,58,,ALP
lturi90,59,COL,LNP
ltuefhu,60,EI,LNP
ltucyzr,64,,ALP
ltunp68,68,,ALP
ltuf8e1,69,EI,LNP
ltxjj5x,70,EI,LNP
ltudboq,71,YC,LNP
ltunhyl,72,AL,LNP
ltwvx78,75,YC,LNP
ltuh7ve,77,YC,LNP
ltuitrc,79,H,ALP
ltwt4l6,80,,ALP
ltwvvil,81,,ALP
ltwsoxp,82,,ALP
ltulufp,83,H,ALP
ltukvqo,84,,ALP
ltwopb6,85,COL,LNP
ltulx41,86,,ALP
ltwo5z1,87,COL,LNP
ltvbzd8,88,H,LNP
ltv9w7n,90,,ALP
ltwwery,92,,LNP
ltumgz0,94,,ALP
ltunyj3,95,,ALP
ltv2sg9,96,COL,ALP
ltuqtw3,98,COL,ALP
ltxadtp,100,,ALP
ltuingp,102,COL,ALP
ltxcduj,1,YC,LNP
ltyr58n,2,,ALP
ltul9ag,4,EI,ALP
ltunqcm,5,,LNP
lturxkk,6,,ALP
ltuo4f4,7,,ALP
ltur62y,8,,ALP
ltw01zo,9,,ALP
ltxfneb,11,,ALP
ltupfkc,12,COL,LNP
ltwitf9,13,,LNP
ltui2c6,14,,LNP
ltwohys,15,YC,LNP
ltulc0u,17,,ALP
ltulncl,18,,ALP
ltxxcf9,19,,ALP
ltuxag9,21,,ALP
ltuv1b5,22,YC,
ltus3s0,25,,ALP
ltus0ow,26,,LNP
ltwjiw4,28,AL,LNP
ltugkwt,29,H,ALP
ltujgui,34,YC,LNP
ltuu811,35,COL,ALP
ltvcwvr,36,COL,ALP
ltuj76u,37,COL,ALP
ltvc2dw,38,COL,ALP
ltvugsb,42,COL,LNP
ltzcxw0,43,COL,LNP
ltuutx8,45,YC,LNP
ltww11l,46,,ALP
lty01ej,47,,ALP
ltwzghl,48,,LNP
ltujvrz,49,COL,LNP
ltumryr,51,,ALP
ltv30rf,52,YC,LNP
ltum0jr,53,AL,LNP
ltwxbkr,54,,ALP
ltx9l95,57,YC,ALP
ltx5gsg,58,,ALP
ltxe8dg,59,,ALP
ltx2myt,60,,ALP
ltuos6p,61,,ALP
ltunvdk,62,,ALP
ltuobf2,63,,ALP
ltxyh2j,64,COL,ALP
ltxgw1e,65,COL,ALP
ltxyqwk,67,YC,
ltur6nm,68,COL,ALP
ltumyxi,69,COL,ALP
ltx698o,70,COL,ALP
ltva7n2,71,COL,ALP
ltuw80j,72,COL,ALP
ltxz3wp,73,YC,ALP
ltvccs7,74,COL,LNP
ltuwe5x,75,EI,LNP
ltufeet,76,EI,LNP
ltuhf22,77,,LNP
ltuis2h,78,,LNP
ltujr01,79,,ALP
ltuqyzy,80,,ALP
ltzonxo,82,,LNP
ltx5cmm,83,,LNP
ltxwjnx,84,YC,LNP
ltyi822,85,,ALP
ltymhwf,87,,ALP
ltv5hz2,90,,ALP
ltv69il,91,,LNP
ltunaqn,92,COL,LNP
ltup2jm,93,COL,ALP
ltwf503,94,,ALP
lty58wu,95,,ALP
ltxewzg,96,,ALP
ltx37k7,97,COL,ALP
ltupzmp,98,COL,ALP
ltwkob7,1,COL,ALP
ltwd8gk,2,COL,ALP
lty88py,3,COL,ALP
ltx5rju,5,EI,
ltuqqkd,6,,ALP
ltup0td,7,YC,
ltuqytz,8,YC,ALP
ltvbrd2,9,COL,ALP
ltv8yf6,10,AL,ALP
ltv9xat,13,H,
ltv9tje,16,,ALP
ltxw5km,18,COL,ALP
ltxetp5,19,COL,ALP
ltyoy2p,20,COL,ALP
ltz0fnj,21,COL,ALP
ltvb7he,22,COL,ALP
ltz00cv,23,COL,ALP
ltxi80n,25,EI,ALP
ltxx1xn,26,EI,
ltwqvvx,27,,ALP
lty0767,28,,ALP
lty2dg8,29,,ALP
ltya7mi,30,,ALP
ltxhx6x,32,EI,ALP
lturyy5,33,YC,ALP
ltuste6,34,COL,ALP
ltuqrhl,35,COL,LNP
ltutlxe,36,COL,ALP
ltw17z5,37,EI,
ltuwv0s,38,,ALP
lty222d,41,,ALP
ltzkuvr,42,,ALP
ltweoxz,43,,ALP
ltz0rv7,45,COL,ALP
ltylgei,46,COL,ALP
ltyc8lh,47,YC,ALP
ltwn9kf,49,YC,
ltuxiaq,50,,LNP
ltxfdri,51,COL,ALP
lu50jt0,52,YC,
ltvsxj5,53,YC,
ltwm3mi,54,YC,ALP
ltwnkfj,55,COL,ALP
ltz3ooo,56,,ALP
ltym6ls,57,YC,
ltygsch,58,COL,ALP
ltuz9vl,59,,ALP
ltv85ym,60,YC,
lty5q5k,61,YC,
ltwnrlx,62,YC,
ltyjv08,63,YC,
ltv8pgy,64,YC,ALP
ltyjfnu,65,,ALP
ltxgjeh,66,,ALP
ltykw2o,67,EI,ALP
lu043fn,1,,LNP
ltvblmp,2,COL,
ltuku4s,3,,ALP
ltyuy0e,4,,ALP
ltxodve,5,,ALP
ltwtvlt,6,,
ltyi96q,7,,
ltukfvc,8,,
ltyhib1,9,,ALP
ltzirbk,10,,ALP
lu34ts4,11,COL,ALP
ltycgk3,12,,ALP
ltvrpn6,13,COL,LNP
ltzbkuc,14,COL,ALP
ltxq7yk,15,,ALP
ltwzpz1,16,,
ltukz3k,17,,ALP
lu483ev,18,YC,ALP
ltvswqo,19,,
ltyhauu,20,COL,
ltuqu60,21,,ALP
ltx4rez,22,,ALP
ltuau2e,23,,ALP
ltua2nc,24,H,ALP
ltu9gxa,25,,
ltug149,26,,ALP
ltus8sa,27,AL,ALP
ltuylcf,28,H,LNP
ltuk7ea,29,,ALP
ltue7vh,30,H,ALP
ltuzpi2,31,,ALP
ltub9mw,32,,ALP
ltvq9ks,33,COL,ALP
ltx0tqp,34,EI,LNP
ltygs59,35,,ALP
ltyj4iz,36,,
ltym2bn,37,,ALP
ltyxlhq,38,,ALP
lu3d4i1,39,,LNP
ltumd42,40,,
ltxn76b,41,,ALP
ltuuxep,42,,LNP
ltucgmg,43,,LNP
ltuboui,44,,LNP
ltuioq3,45,,
ltuhwxj,46,,ALP
ltufeau,47,,ALP
ltudre7,48,H,ALP
ltua9rc,49,,
ltugeq8,50,,LNP
ltztwj4,51,COL,LNP
ltulmei,52,,LNP
ltwch6o,53,H,LNP
ltum1t8,54,,LNP
ltuoazw,55,,LNP
ltufo5n,56,,
ltukj37,57,H,ALP
ltuetd5,58,,
ltufoay,59,,
ltugd0w,60,,
ltv5yvt,61,H,ALP
ltumlz4,62,,
ltubgs7,63,,ALP
ltufqo3,64,,LNP
ltz2jug,65,,LNP
ltuaug0,66,,LNP
ltuwwa2,67,,LNP
ltufvf8,68,,ALP
ltupc78,69,,ALP
ltud50l,70,,LNP
ltugn5j,71,,
ltufuoc,72,,
ltuivwn,73,H,ALP
ltugi1w,74,EI,LNP
ltup7u5,75,,ALP
ltwzv8x,76,EI,
ltuelew,77,H,ALP
ltuas3r,78,,LNP
ltuoxlv,79,,LNP
ltuq1ka,80,,ALP
ltuv6s8,81,,ALP
ltxol31,82,,LNP
ltuv0p5,83,,ALP
lturmh4,84,YC,LNP
ltwxztx,85,COL,LNP
ltuldoc,86,H,
ltx392r,87,,ALP
ltz2qsi,88,,
ltuc01r,89,,ALP
ltuc6s5,90,,LNP
ltucp9f,91,,LNP
ltudzfk,92,,LNP
ltugfb9,93,,ALP
ltx5bmo,94,,LNP
ltwygp4,95,H,ALP
ltuxwsf,96,COL,LNP
ltwlz4h,97,EI,LNP
ltxl14b,98,EI,ALP
ltxy3gz,99,,
ltx6arw,100,,
ltx4vlw,101,,
ltwmpw1,102,,
ltuefhd,103,H,ALP
ltuppec,104,COL,LNP
ltuq1w7,105,COL,LNP
ltuqp5q,106,,LNP
ltuvdcm,107,,
ltuiwez,108,,LNP
ltux0d6,109,,LNP
ltuha1y,110,H,LNP
ltwpbpu,111,,
ltug5r7,1,H,ALP
ltug51s,3,EI,ALP
lturefq,5,AL,ALP
ltuqo48,9,H,LNP
ltus9ua,10,,ALP
ltvanvx,11,,LNP
ltui9g8,12,H,LNP
ltuszdr,15,H,LNP
ltutspi,29,,LNP
ltuqxne,33,,LNP
ltuto5h,35,,ALP
ltuubjn,40,AL,ALP
ltuxs0g,41,YC,ALP
ltwo331,42,,LNP
ltuv1h5,45,AL,ALP
ltvgiyx,47,,ALP
ltwqrct,48,,ALP
lttvykp,49,,ALP
lttvzes,50,,ALP
lttwkzo,52,,ALP
ltu05na,53,,ALP
lttvy8n,55,,ALP
lttwnco,58,,ALP
ltu2nae,59,AL,ALP
ltu2jzv,63,,ALP
ltu6by6,65,AL,ALP
ltu5oh8,66,,ALP
ltuifrj,69,,ALP
ltu0909,72,,LNP
lttks8a,76,YC,ALP
lttmss2,77,,ALP
lttua40,81,,ALP
lttvdo5,83,,ALP
ltubulu,85,,ALP
lttz2e9,87,YC,LNP
lttqwyf,90,,ALP
lttq75d,91,,ALP
lttwmxi,93,,Greens
ltu0s9b,94,,ALP
lttv8ru,95,,ALP
lttixa7,97,,ALP
ltttr2z,98,,ALP
lttwkuc,100,,ALP
lttsqvl,103,,ALP
ltturs2,104,AL,ALP
lttwpa5,105,,ALP
ltu07ug,106,,ALP
ltu6klf,107,,Greens
lttu7x3,109,,ALP
ltu3bvh,110,,ALP
lttpwgn,112,,Greens
ltu116n,113,,LNP
lttwl7p,114,,ALP
lttxo3r,115,,ALP
ltttsiz,116,AL,ALP
lttq8aj,117,,Greens
lttrm3a,118,,ALP
lttwf28,119,,ALP
ltu9hr2,122,,ALP
lttvpjf,123,,ALP
ltu2wxg,124,,ALP
ltttk9a,125,,ALP
ltu62lq,127,,ALP
lttq9nd,128,,ALP
lttuy6g,130,,Greens
lttxk10,131,,ALP
lttykaj,132,,ALP
ltxpckc,1,,
ltu6yl6,2,YC,LNP
ltu53e1,3,,ALP
ltue6xz,4,,
ltu7m76,5,,
ltu8q9c,6,,ALP
ltu880d,7,,LNP
ltx4w1f,8,,
ltu7n1a,9,,LNP
lttu187,10,,
ltuaiqp,11,,LNP
ltu8gw2,12,,LNP
lttr9wz,13,,LNP
lttvaht,14,,LNP
ltuf4ke,15,,LNP
ltu8afj,16,,LNP
ltuaehr,17,,LNP
ltuaanu,18,,LNP
ltu4fdm,19,,LNP
lttxhkz,20,,ALP
ltuajzq,21,,LNP
ltuiuvb,22,,ALP
ltu52r6,23,,LNP
ltuf871,24,,LNP
ltu3u0p,25,,LNP
ltys1ep,26,,
lttlwgg,27,,
ltu3w8k,28,,
ltu8px0,29,,LNP
ltu7qmo,30,,
ltu6o9f,31,,LNP
ltto8rn,32,,
ltvhmwz,33,,LNP
ltu1ftc,34,YC,LNP
ltv3wyo,35,,ALP
ltu161o,36,,
ltu0lkx,37,,
ltycaim,38,,LNP
lttlilg,39,,ALP
lttli8v,40,,LNP
lttkzk9,41,,ALP
lttuvh3,42,,
lttw7ep,43,,LNP
ltuc1sn,44,,
ltuldzl,45,,ALP
ltulwcz,46,,
ltxjsii,47,,
lttzf2w,48,YC,LNP
lttz959,49,,
lttr2qc,50,,ALP
lttr4bz,51,,
lttsbqn,52,,ALP
lttmqmt,53,,
lttnbhd,54,,
lttqg58,55,YC,
lttvjmf,56,,LNP
lttwlqs,57,,LNP
ltu4b4s,58,,
ltu0xgr,59,,LNP
ltu0x90,60,,
lttj6v5,61,,LNP
lttk215,62,,ALP
lttl1od,63,,LNP
lttux7m,64,,Greens
ltttueb,65,,Greens
ltty5lm,66,,
lttx7r5,67,AL,LNP
ltttnuk,68,,ALP
ltu13yf,69,,LNP
ltu4w1r,70,,LNP
ltu6nup,71,,ALP
ltu75wf,72,AL,LNP
ltu77h8,73,,LNP
ltu6wue,74,,LNP
lttwf5r,75,,ON
lttuhji,76,,
ltu466g,77,,LNP
ltu58x2,78,,ALP
ltu3psp,79,YC,
ltu3jfx,80,,ALP
ltu4f5r,81,COL,ALP
ltueyri,82,COL,ALP
ltyvaxy,83,COL,LNP
ltu1bj2,84,,ALP
ltu1v2b,85,YC,LNP
ltu1g9c,86,,
ltu19x0,87,,ALP
ltu18g3,88,,LNP
ltv8uza,89,,LNP
lttyf4o,90,,LNP
lttxzhv,91,,LNP
ltty7un,92,,LNP
lttxw7g,93,,LNP
ltty960,94,,LNP
lttu58m,95,,LNP
lttu7q7,96,EI,ALP
lttu14n,97,,ALP
lttw44y,98,H,LNP
lttqcul,99,,
lttslct,100,AL,KAP
ltts7jv,101,,
ltttzoi,102,,LNP
lttyzs5,103,,LNP
ltu6crz,104,YC,LNP
ltua70z,105,,LNP
ltwcwrj,106,AL,ALP
lttu0bh,107,,LNP
lttu7w9,108,,ALP
ltu3bhg,109,,ALP
ltu6h2g,110,,LNP
lttyqvl,111,,ALP
lttxum3,112,,ALP
lttxyjs,113,AL,LNP
lttxroz,114,,ALP
lttzzj6,115,AL,KAP
ltu4bt4,116,,ALP
ltu618f,117,,ALP
ltum96q,118,,ALP
ltubft3,119,,ALP
lttw099,120,,
lttwtds,121,,LNP
lttwbwk,122,,LNP
lttpbxb,123,,
lttrnh9,124,,
ltty5e4,125,,LNP
ltu6nt2,126,H,ALP
ltweq94,127,,ALP
ltu6vpx,128,,LNP
ltult20,129,,
ltwbg6q,130,,
lttui9l,131,,
lttu4cb,132,,ALP
lttw61a,133,,
ltu5a5l,134,,ALP
ltu76li,135,,LNP
ltu22fz,136,,
ltu958f,137,,LNP
ltugi51,138,YC,LNP
ltufppl,139,H,LNP
ltx73ke,140,YC,LNP
lttximt,141,AL,LNP
lttxdvo,142,AL,LNP
ltty0a1,143,AL,
lttvrw2,144,,LNP
ltu5o1i,145,,
ltu6eky,146,,Greens
ltu8kb0,147,,Greens
ltu6p4w,148,,
ltu267b,1,COL,
ltu2dv5,2,COL,
ltu4wcn,3,,
ltu4t7t,4,,ALP
ltu4t8s,5,,ALP
lu2mctp,6,YC,
ltu7yp5,7,,ALP
ltu7d6e,8,,
ltu7qeo,9,,
ltu2wli,10,,
lttt0wl,11,,
ltu7wiy,12,,
ltuhceh,13,,Greens
ltuz24r,14,,Greens
ltuin9h,15,,Greens
ltu1lyf,16,,
ltu1kry,17,,LNP
ltu6fjn,18,,
ltu83wt,19,,
lttpy1h,20,AL,KAP
lttqd41,21,,
ltu7lkm,22,,ALP
lttudac,23,,
lttzqu9,24,,
lty69z8,25,YC,ALP
ltu4vzd,26,,
lttonnv,27,,Greens
lttn41s,28,,Greens
ltu42hc,29,,
ltu7p0a,30,,
ltu9j37,31,,LNP
ltudvwl,32,,
ltuan3e,33,,Greens
ltu9o8n,34,,LNP
ltwhoqd,35,,LNP
ltyagvg,36,,LNP
ltxxo2h,37,,ALP
ltuje82,38,,ALP
ltx1zbt,39,,LNP
ltuw8y1,40,,LNP
ltwfjjx,41,,LNP
ltx4kdy,42,,LNP
ltui7rs,43,,ALP
ltu4ffq,44,AL,ALP
ltu4851,45,AL,ALP
ltu45y1,46,AL,ALP
ltu44j1,47,AL,ALP
ltu4ukb,48,AL,ALP
ltttqmm,49,,
lttzlh8,50,,ALP
lttzvtx,51,,
ltxycb4,52,,
lttph5i,53,,Greens
ltudllz,54,,
ltuf723,55,,
ltu88zn,56,,
ltwdj7s,57,,LNP
ltu8746,58,,ALP
ltxr9eg,59,,
ltxonn2,60,,
lty6zqo,61,,LNP
ltudk7e,62,,
ltu2vjt,63,,ALP
ltu2y4t,64,,LNP
ltu3om7,65,,ALP
ltu2q6z,66,,LNP
lttww0i,67,,ALP
ltzh2oz,68,,ALP
ltttnb7,69,,
lttu7x7,70,,
lttxae0,71,,
ltu1i5m,72,,
ltxx4jg,73,,ALP
lty6c3e,74,YC,ALP
lu2vp99,75,,ALP
lu483s4,76,,ALP
ltu9ctp,77,,
ltug15g,78,,LNP
ltu770s,79,,ALP
ltu5xb3,80,,
ltu5jq9,81,AL,ALP
ltuecqa,82,,
ltu8p44,83,,ALP
ltu9ab0,84,,ALP
ltuatg9,85,,
ltu8buv,86,,
ltxjvwg,87,,LNP
ltto3zt,88,,LNP
ltucamo,89,,LNP
ltuabmo,90,,ALP
lttvrmc,91,,ALP
ltufb4m,92,,
ltxcsa5,93,,ALP
ltxy2et,94,,ALP
ltuix65,95,,
ltu9apl,96,,
ltuaffm,97,,
ltuah4d,98,,LNP
ltuagmq,99,,LNP
ltu7kk3,100,,ALP
lttyj8l,101,,
ltu85hi,102,,LNP
ltyu8w6,103,,ALP
ltxyj6r,104,,ALP
ltuanyi,105,,ALP
ltu5j3x,106,,ALP
ltui9bi,107,,
ltu3zlg,108,,
lttnwy4,109,,
lttnz4o,110,,
lttmtya,111,,
lttq4y2,112,,
ltu8tsi,113,,LNP
ltuj9m3,114,,
ltuij7b,115,,
ltum37s,116,,
ltubhbk,117,,
ltubwpx,118,,
ltub66s,119,,LNP
ltuai52,120,,
ltu7ruk,121,,
lttpbr1,122,,LNP
lttoqzs,123,,
lttqu5j,124,,LNP
lttsv6p,125,,ON
ltugd4y,126,,
lttnwr0,127,,
lttq51n,128,,ALP
ltxps1w,129,,ALP
ltu1o9p,130,YC,ALP
ltu1mla,131,YC,ALP
ltttzg4,132,,
lttsqs1,133,,ALP
ltu0nqx,134,,
ltu0q96,135,,
ltu0sa1,136,AL,LNP
ltu83bu,137,,
ltu5b5j,138,,
lttln4r,139,,ALP
lttnx1j,1,,ALP
lttzz4n,8,EI,ALP
lttzzk1,9,YC,ALP
lttr7e7,11,AL,ALP
lttr7ul,12,AL,ALP
lttyud1,14,YC,ALP
ltto4pw,15,,ALP
lttm20q,17,YC,ALP
lttpqdt,18,YC,
ltto9c1,20,,ALP
ltto2r9,23,,ALP
ltts0ai,24,YC,
ltu1mf7,26,AL,ALP
ltu8gk9,30,YC,
ltu7rci,32,,ALP
ltu5u91,34,,ALP
ltu4ft5,35,,LNP
ltu4oa6,38,YC,
ltu3o6l,39,YC,ALP
ltu557v,41,AL,ALP
ltu50w0,42,AL,ALP
ltu4qzw,44,AL,ALP
ltugf0u,45,COL,LNP
ltxcpag,47,,LNP
ltu5zrn,48,,ALP
ltu1y3h,49,,ALP
ltu80wd,50,,ALP
ltu89dy,52,,ALP
ltu209y,53,,ALP
ltu30mg,54,,ALP
ltu23oe,56,,KAP
lttyt42,58,,ALP
ltty3xp,60,,ALP
lu6yx1i,61,,ALP
lttxkt0,63,YC,ALP
ltttgzd,66,H,LNP
lttshxw,69,,ALP
ltu8i83,73,,Greens
ltu6gz6,74,,Greens
ltu7pfw,78,,ALP
ltubcmb,80,,ALP
ltu9x7f,83,,ALP
ltua17z,84,,ALP
ltuc1vg,86,,Greens
lttupzf,87,,Greens
lttu6x6,89,YC,LNP
lttz39u,90,YC,LNP
ltu12cc,93,,ALP
lttyg9f,94,,ALP
ltty606,99,,Greens
ltu2o8m,100,,ALP
ltu68qi,103,,ALP
ltu5jhi,104,,ALP
ltu5o9x,105,,ALP
ltu683y,107,,ALP
ltunpj8,108,AL,ALP
ltu5ey5,110,,ALP
ltu3nez,111,YC,LNP
ltu7sgl,113,,KAP
ltu76bx,115,,ALP
ltwn06n,116,,Greens
ltu7gsm,118,,Greens
ltu7lfj,120,,ALP
ltu7p7b,121,,Greens
ltu7el8,123,,ALP
lu4avok,1,,
ltuduab,2,,
ltu6lir,3,,
ltttvt3,4,,
ltu121p,5,,ALP
ltu2lql,6,,LNP
ltukc4i,7,,Greens
ltyemzc,8,YC,LNP
ltu81k3,9,,ALP
ltu68c4,10,,
ltu67o0,11,,ALP
ltwgzz4,12,AL,ALP
ltu83i4,13,,LNP
ltu62y9,14,,
ltu9qzh,15,COL,LNP
lu0lr4b,16,,ALP
ltuc0m7,17,,LNP
lttxvmg,18,,ALP
ltxdorb,19,,
ltuawdq,20,,
ltuasz5,21,,
ltu5754,22,,
ltu8bhj,23,,
ltu538q,24,,
lttxxzc,25,,
lttyqqh,26,,ALP
ltu8dmi,27,,LNP
ltua556,28,,ALP
ltzd478,29,,LNP
ltzd1mz,30,AL,ALP
ltu5rz2,31,,ALP
ltuivw2,32,,
lu0176g,33,,
lttod8b,34,,
ltto18i,35,,
lttrfi0,36,,
ltu8wxj,37,,LNP
ltu6xc4,38,,Greens
ltulv80,39,,
lttowi4,40,,
ltu37hb,41,YC,LNP
ltu57ro,42,YC,
ltu1tp9,43,YC,
lttnqgz,44,AL,ALP
lttvgms,45,,
ltu0s76,46,,
lttre6t,47,,ALP
lttsrpj,48,,ALP
ltvfuly,49,,ALP
lttlhsr,50,,ALP
ltu82v2,51,,
ltu58fm,52,AL,ALP
ltxrado,53,H,ALP
ltxd2z6,54,,
ltxs06j,55,YC,ALP
ltu289s,56,AL,ALP
ltu25wr,57,,
ltu3apo,58,,
lttzlgo,59,,
ltu0kii,60,,
lttvbbn,61,,
lttssw0,62,,
lttv61m,63,,
ltubzmo,64,,
ltua2tn,65,AL,
ltua3ec,66,AL,LNP
lttuw60,67,,
lttzy44,68,,
ltu1ke2,69,,ALP
lttyott,70,,LNP
ltu1r9n,71,,LNP
ltu67za,72,,Greens
ltuajoz,73,YC,LNP
lttoof8,74,,LNP
lttv888,75,,
lttwbqx,76,,
lttv413,77,,ALP
lttw13j,78,,
lttz5bv,79,,
ltu1qa5,80,AL,LNP
ltty4s7,81,,ALP
lttyjsi,82,AL,LNP
ltu809r,83,,
ltu7jz7,84,,
ltu7lqs,85,,
ltu669f,86,AL,LNP
ltu6if3,87,,
ltuv51a,88,AL,
ltuaur0,89,,
ltu3eqk,90,,ON
ltuitof,91,,Greens
ltu92s6,92,,
ltu87qf,93,,
lttr28q,94,,
ltu9u7w,95,,LNP
ltuaabg,96,,
ltukazy,97,,LNP
ltuu5o3,98,,LNP
ltwfk9b,99,,
lu4kji4,100,,
ltumbi4,101,,LNP
lu4ik4i,102,,
ltxqwgi,103,,
ltu5664,104,AL,
ltu8lo2,105,,Greens
ltudmpo,106,,LNP
ltumhi4,107,,ALP
ltu87l9,108,,ALP
ltu199q,109,,
ltu3ozp,110,,LNP
ltu9kr1,111,,ALP
ltu6uem,112,,
ltu66ch,113,,
ltub28g,114,,
lu4bdmu,115,,ALP
ltty3b6,116,,LNP
ltu5k9t,117,,
ltu9gby,118,,LNP
ltua0oh,119,,
ltu6el1,120,,ALP
lttychx,121,,LNP
ltu0d5z,122,,
lttqyxr,123,,
ltts25x,124,,
ltu74wj,125,,ALP
ltwxa41,126,,LNP
ltu4031,127,YC,LNP
ltu5y0y,128,YC,
ltu2k9c,129,YC,LNP
ltu28fo,130,,LNP
ltu26tr,131,,
ltu4671,132,AL,
lttrjge,133,,
lttmu6t,134,,LNP
ltublbu,135,AL,LNP
ltubgaf,136,,LNP
ltub6ij,137,,
ltu4x00,138,,LNP
ltu7mit,139,AL,
ltu4b35,140,AL,
ltxd9sk,141,,
ltu3yn1,1,AL,ALP
ltu5z2t,2,,
ltu5wed,3,EI,
ltttdgj,4,,ALP
lttv9cg,5,,
ltud35g,6,,
ltwd8a0,7,AL,
ltuafou,8,AL,ALP
ltucz8o,9,AL,ALP
ltubdq5,10,,
ltuahgo,11,AL,ALP
ltu2ndl,12,EI,LNP
ltu1b78,13,,LNP
ltuc9ju,14,YC,ALP
lttotik,15,,
lttvysj,16,,
lttyu4o,17,,
ltu08ln,18,,
lttw6si,19,,
ltu8df2,20,,
ltu6imf,21,AL,ALP
ltu8ygg,22,,
ltv76ep,23,AL,KAP
ltuc692,24,,LNP
ltu3ire,25,,LNP
ltu41ma,26,,
ltucqkg,27,,
ltub48g,28,,
ltum1a4,29,,LNP
ltuy5fw,30,,ALP
ltwo0kc,31,,ALP
ltunpdf,32,,ALP
ltxboop,33,,
ltumpnj,34,AL,ALP
ltum5nr,35,,
ltum7xj,36,,ALP
ltueqom,37,,
ltuf5dj,38,,
ltumu8b,39,,LNP
ltucjru,40,,ALP
ltuv8os,41,,ALP
ltumjdi,42,,ALP
lturplh,43,,ALP
ltu6da2,44,,
ltuct7e,45,,ALP
ltuikw0,46,,
ltua90g,47,,ALP
lttyc5a,48,,
lttyg8x,49,,
ltu0pzn,50,,
ltttjo0,51,,
lttu6ym,52,,
ltu9git,53,,LNP
ltu9cxc,54,,
ltu6ue5,55,YC,ALP
ltu3mks,56,,
lttlqxu,57,,
lttpy57,58,,
ltu8egk,59,AL,LNP
ltu45vy,60,AL,ALP
ltu83yv,61,,ALP
ltttqcw,62,,
lttvtyi,63,,ALP
lttvhd3,64,,
ltuce9b,65,YC,
ltudeoo,66,AL,LNP
ltulh8c,67,YC,LNP
lttow11,68,,
lttxtc6,69,,
ltu6oev,70,AL,ALP
ltucvxa,71,,
ltuae1v,72,,ALP
ltuccxe,73,,ALP
ltun1ic,74,,ALP
ltwoi88,75,,
lu4i6wg,76,,ALP
lu4kd3b,77,AL,
ltz3ldh,78,,ALP
ltunc2l,79,,LNP
ltxwgoo,80,,LNP
ltudywv,81,,ALP
ltulrom,82,,LNP
lttysib,83,,ALP
lttzk42,84,,
ltv6m8q,85,,
lttufeb,86,,
ltua9ct,87,YC,
ltu7k4v,88,,LNP
ltwqxka,89,,ALP
ltxcq7c,90,,ALP
lttm2yd,91,,LNP
lttqdlj,92,,LNP
ltu9eys,93,AL,ALP
lttvqxg,94,,
lttvxtm,95,COL,LNP
lttzwa3,96,,
lttp3q8,97,,
ltu9uhr,98,AL,
ltugnil,99,,ALP
lu4vfb8,100,,
ltz9ll9,101,AL,ALP
lub78os,102,AL,ALP
ltuqdrn,103,,
ltumb36,104,,
ltuef6b,105,,ALP
ltumg5v,106,,
lttyy59,1,,KAP
lttxa77,4,YC,
ltu9s72,5,,LNP
ltwhk8h,6,,LNP
ltuhi1a,7,AL,ALP
lttm95l,8,,LNP
ltuaj4h,9,YC,
lttvww6,10,,ALP
ltueo9v,11,,LNP
lttx2yt,13,,LNP
ltu00pk,16,,ALP
ltu064p,18,,ALP
ltumw4a,22,,LNP
ltwpozd,23,,LNP
ltwu4ag,24,,ALP
ltus209,26,,ALP
ltunjt2,27,,LNP
ltu01g8,28,,LNP
ltu2ine,30,YC,LNP
lttxlna,31,,ALP
ltucf23,35,,ALP
ltuc1q3,36,,ALP
lttmd2r,37,YC,LNP
lttoja3,38,,ALP
ltug8id,39,,ALP
ltu3hor,40,,LNP
ltuokth,41,,ALP
ltu07o5,43,,ALP
ltue2wm,45,,ALP
ltuiois,46,,ALP
ltu222v,47,,ALP
ltuj8oj,48,,ALP
ltxcz3u,50,,ALP
ltuiu9m,52,,ALP
