id,prompt_id,issue,party
lu4vfb8,105,,
ltz9ll9,106,AL,LNP
lub78os,107,AL,LNP
ltuqdrn,108,,
ltumb36,109,,
ltuef6b,110,COL,ALP
ltumg5v,111,,
lttyy59,112,,KAP
lttxa77,113,,
ltu9s72,114,,LNP
ltwhk8h,115,YC,LNP
ltuhi1a,116,,LNP
ltubulh,117,,LNP
ltxf2ci,118,,
lttm95l,119,,
ltuaj4h,120,AL,LNP
lttvww6,121,,
ltueo9v,122,YC,
lttx2yt,123,EI,ALP
ltu00pk,124,COL,ALP
ltu064p,125,,
lttpbvc,126,,
ltumw4a,127,,
ltwpozd,128,,
ltwu4ag,129,,
ltus209,130,EI,ALP
ltunjt2,131,,
ltu01g8,132,,
ltu2ine,133,,
lttxlna,134,,
ltui35u,135,,
ltuhoew,136,,
ltucf23,137,,
ltuc1q3,138,,
lttmd2r,139,,
lttoja3,140,,
ltug8id,1,,
ltty7gg,2,COL,
ltu3hor,3,COL,
lttpfye,4,,
ltuokth,5,,
ltu07o5,6,,
ltui8bz,7,,LNP
ltue5y9,8,,
ltue2wm,9,,
lttmhm9,10,,
ltuiois,11,YC,
lttyk1g,12,COL,
lttpq6z,13,,
ltu222v,14,,
ltuj8oj,15,,
ltxcz3u,16,,
ltuhd1l,17,,
ltuiu9m,18,,
lttz5qw,19,COL,
ltujoka,20,,
ltwgl74,21,YC,LNP
ltukf0c,22,,
ltu23tu,23,COL,
ltukpit,24,,
ltu2d9h,25,COL,
lttgcde,26,,
lttiuwg,27,YC,LNP
lttghz6,28,,
ltth0i7,29,,
lttrc8q,30,,ALP
lttgbsr,31,,
ltth9jt,32,,
ltti3aj,33,,LNP
lttpfsu,34,,ALP
lttgzcd,35,,
lttmsgn,36,,
ltu0tg7,37,,LNP
lttve07,38,,
ltu2s8o,39,,
ltx1fa7,40,,
ltyipcu,41,,
ltyizdc,42,,
ltu3ei2,43,,
ltu4aq8,44,H,
ltu3fvu,45,,
lttj6pr,46,,
lttnt6v,47,,
lttwlfo,48,,
ltzgbze,49,,
lttpw7q,50,,
ltuimn9,51,,
ltup3ob,52,,
ltu6wpm,53,,
lttobdu,54,,
ltth3ew,55,,
lttknb7,56,,
lttm0fl,57,,
lttskib,58,,
lttuf6u,59,,
lttzh6r,60,,
lttjfxr,61,AL,LNP
lttmc1x,62,YC,LNP
ltto276,63,,
ltycpn5,64,,
lttvnnz,65,,
lttgwkt,66,,
ltth4u3,67,,
lttm8rl,68,,
ltthgch,69,,
ltti6nb,70,,
ltu3pj2,71,EI,ALP
lttit5y,72,,
lttnula,73,,
lttw8sz,74,,
lttmdfg,75,,
ltu56fo,76,COL,LNP
ltu42yu,77,,
ltu59qv,78,,
lttzvvs,79,,
lttkok9,80,,
lttpyyq,81,,
lttsgtw,82,,
lttumr4,83,,
lttjn6g,84,AL,LNP
ltyvkbi,85,,
lttqg4w,86,,
lttgzne,87,,
lttjtou,88,,
ltth3br,89,,
lttj8dx,90,YC,
ltthue1,91,,
lttjb77,92,COL,LNP
lttjk2m,93,,
lttp7m0,94,,
ltun6it,95,,
ltu4ss4,96,,
ltu5khb,97,,
lttslkm,98,,
lttlm62,99,AL,LNP
lttjufo,100,AL,LNP
lttip79,101,,
lttiqgc,102,,
ltthpo3,103,,
lttmze1,104,,
ltu20tu,105,,
ltto5mg,106,,
lttt2pn,107,,LNP
lttr3mr,108,,
lttpssk,109,COL,LNP
lttpl7r,110,,
lttsq5m,111,,
lttk3ay,112,,
lttj4ao,113,,
ltttdnx,114,,
ltttdkg,115,,
ltts2y2,116,,LNP
lttyzw5,117,,
ltxbi2q,118,AL,LNP
lttkjg9,119,AL,LNP
lttrr88,120,,
lttvszn,121,,
lttw1x0,122,,
ltuftjh,123,,
lttzdu3,124,COL,LNP
lttvz9v,125,,
ltu0vsa,126,,
lttyvc9,127,,
ltu11il,128,,
ltt4n2h,129,,
ltt6mfg,130,,
ltt6zch,131,,
ltt7umj,132,,
ltt945o,133,,
ltt6x7k,134,,
lttcgnh,135,,
lttgpkv,136,,
lttnjcf,137,,
lttmscu,138,,
ltt8ola,139,,
lttfz5a,140,,ALP
ltth7fl,141,,
lttifjq,142,,
ltttmw1,143,,
ltti2xe,144,,
ltthgsu,145,,
lttjobq,146,,
ltttq9q,147,,
ltthiw7,148,,
ltthxt8,149,,ALP
ltth92i,150,,
lttiv2x,151,,
lttjm4y,152,,
lttn3ls,153,,
lttjrxj,154,,
lttxjhw,155,,
lttijmz,156,,
lttjrbk,157,,
lttl5er,158,,
ltts8sc,159,,
lttjoon,160,,
lttk8h0,161,,
lttlj3z,162,,
lttjyc0,163,,
lttlasf,164,,
lttmlzf,165,,
lttl73o,166,,
lttmotr,167,,
lttn5ly,168,,
lttnih7,169,,
lttok4u,170,,
ltseg1d,171,,
ltsd6vr,172,,
ltse03f,173,,
ltse7a9,174,,
ltsok27,175,,
lttcy6o,176,,
ltt2jn0,1,,ON
ltspcjk,2,,
ltsmqz1,3,,ON
ltsuvsc,4,,
ltt2eup,5,,LNP
ltud62m,6,,
ltylvtu,7,,ON
lttg5ee,8,,
ltsdct5,9,,Greens
ltsj8fy,10,,
ltsiiu2,11,,
ltsk44c,12,,
ltsjdnu,13,,
ltsjtkf,14,,LNP
ltylzkd,15,,
ltta5vi,16,,
ltt77xf,17,,ON
ltt2roe,18,,
ltthwd0,19,,
ltsge72,20,AL,ALP
ltsjm4o,21,,ON
ltsl6xl,22,,
lttdvbp,23,,ON
ltskxek,24,,
ltsoo0u,25,,
ltsmk43,26,,
ltsivm6,27,,ALP
ltshzao,28,,LNP
ltsjdv9,29,YC,LNP
ltsmaqe,30,,LNP
ltspzme,31,,
ltsr0z9,32,,
ltxdf5u,33,,
ltt92og,34,,
ltta3nq,35,,
ltswz7n,36,,
ltsj6fr,37,,
ltsjrdf,38,,ALP
ltsm54x,39,,ALP
ltsmbbz,40,,
ltslspz,41,H,LNP
ltuhuyi,42,,
ltsrz36,43,,ALP
ltsmxvq,44,,
ltuihcb,45,,LNP
lts9umx,46,EI,ALP
lts7ed4,47,,Greens
lts7cu1,48,,LNP
lts8oxa,49,,LNP
lts8urx,50,,LNP
ltsb863,51,,LNP
ltsddur,52,,Greens
ltssdfj,53,,
ltt7gja,54,AL,LNP
ltt9hyk,55,,Greens
lttph05,56,COL,LNP
ltsqlf2,57,,LNP
ltyzi06,58,,
lts7oxy,59,,ALP
ltsb8ev,60,,LNP
lts8afl,61,,
lts7wsj,62,,ALP
ltsagpt,63,,
lts7qs8,64,AL,
lts8xzl,65,,ALP
lts9c93,66,,ALP
ltsyn96,67,AL,LNP
ltz11wa,68,,
lts8051,69,,
ltsyy72,70,,ALP
lts83j6,71,,
ltsc648,72,,ALP
ltsbjhp,73,,ALP
ltsaxnz,74,EI,Greens
ltsa46z,75,,Greens
lts883l,76,AL,
lts9xsp,77,AL,KAP
lts9wpp,78,,LNP
lu2yiw7,79,,LNP
ltsc5um,80,,ALP
ltsc9ci,81,,
ltsoghm,82,,Greens
ltsatlv,83,AL,
ltsa3it,84,,LNP
ltsrnzk,85,,
ltsazym,86,,ALP
ltscgbn,87,,ALP
ltt1k1w,88,,ALP
ltrxdc5,89,,
lts90uy,90,,
ltt4dn0,91,,
lts2t2o,92,,
ltt9iwi,93,,
ltsaqv8,94,,
ltwnlwi,95,,
lttukwv,96,,
ltswji8,97,,
lttd5et,98,,
lts77cu,99,,
ltselbr,100,,
ltsxowu,101,,
ltrxt1j,102,YC,LNP
ltrbuhu,103,YC,LNP
lts0ecl,104,YC,LNP
lttk9zh,105,YC,
lttq8so,106,YC,
ltsgv2n,107,YC,
ltrzjcr,108,YC,
ltt7mib,109,,ALP
ltu2ru7,110,,
ltsz3ih,111,YC,
lttgy5a,112,YC,
ltwy2n9,113,YC,
ltsk7zx,114,YC,
lts4dz5,115,YC,
ltsf3j6,116,YC,
lts8sak,117,YC,
lu370mx,118,YC,
lu42hlo,119,YC,
lua056h,120,YC,
lubljzo,121,YC,
ltt3xxs,122,,
ltrkoik,123,YC,
ltsbeeg,124,,
ltsk74o,1,YC,LNP
ltrgg1v,2,YC,
ltshxvh,3,,ALP
lttfc1j,4,YC,
lttq2yk,5,COL,ALP
lttxp3v,6,YC,LNP
lts45jw,7,YC,
ltu481o,8,YC,
ltuwlzv,9,YC,
lu430ui,10,,
lu86hnb,11,YC,
ltt43hv,12,YC,
ltunz6d,13,YC,
lts00n2,14,YC,
ltssz17,15,YC,
ltrgbp7,16,YC,
ltuqvfd,17,YC,
lttlt4p,18,YC,
lubmbbb,19,YC,
ltta7lh,20,,
ltx7xx3,21,YC,
ltuo8rg,22,,
ltt9kn9,23,,
lts7v26,24,,
ltvtyfq,25,YC,
ltvsmy0,26,YC,LNP
ltrq2bx,27,YC,ALP
ltryshj,28,YC,
ltta2ww,29,YC,
ltrh6ks,30,YC,LNP
ltsih3l,31,,
ltsb6x9,32,YC,
lts9gwm,33,YC,
ltskp22,34,,
lttkam8,35,YC,
lu8evmc,36,YC,
lttvddt,37,YC,
ltsuvmr,38,YC,
ltuwr4e,39,YC,
ltxh1pe,40,YC,
ltw9bpx,41,YC,ALP
lttl5jx,42,,
lttrq2e,43,YC,
ltt9n41,44,,
lu31tza,45,YC,
ltymkqd,46,YC,
ltryzyl,47,YC,
lts3dli,48,YC,
lts2yv8,49,YC,
ltrjkbp,50,YC,LNP
ltslura,51,,
ltsb2cj,52,YC,
ltsc0hx,53,YC,
ltux0f8,54,YC,
ltt9ekl,55,,
lttch81,56,,
ltxmtop,57,YC,
ltwkqc4,58,,ALP
lttsbpl,59,YC,ALP
lttaayz,60,,
lts42h7,61,YC,
lts6agj,62,YC,
ltsi1v8,63,YC,
lttszui,64,YC,ALP
ltt7ts2,65,YC,
lty8i5y,66,,
lty0s08,67,,
lttyr52,68,YC,ALP
lts99ic,69,YC,
ltsc9pi,70,YC,
lttxdob,71,YC,
lttzmkl,72,YC,
lts9vr5,73,YC,
ltt9o7o,74,YC,
ltu1fkj,75,YC,ALP
lttbr23,76,YC,
ltu56yq,77,YC,
ltubg5d,78,YC,
ltufugp,79,YC,
ltr553z,80,YC,
ltqvpxe,81,YC,
ltqxtbq,82,YC,
ltr6vso,83,YC,
ltr9y5e,84,YC,ALP
ltqwn4t,85,YC,
ltqyy0z,86,YC,
ltqygyz,87,YC,
ltr70sv,88,YC,
ltth5v3,89,YC,
ltqwx7a,90,YC,
ltqxog9,91,YC,
ltr68vb,92,YC,
ltrvz0s,93,YC,
ltr8zn8,94,YC,LNP
ltqz801,95,YC,LNP
ltrra77,96,YC,
ltst0z6,97,YC,LNP
ltstd3m,98,,
ltsto94,99,YC,
ltt6ngd,100,YC,
lttfm7o,101,YC,
ltv6zml,102,YC,
ltr0bey,103,YC,
ltrj4bu,104,YC,
ltsn82z,105,YC,
ltqyer6,106,YC,LNP
ltqyrp1,107,YC,
ltr0izx,108,YC,
ltr3ms9,109,YC,
ltr9fmg,110,YC,
ltrd887,111,YC,LNP
ltrsbmu,1,YC,LNP
ltsb2se,1,COL,LNP
ltsryi6,2,YC,
ltqzc34,3,YC,
ltr283n,4,,LNP
ltr2hu2,5,YC,
ltr30rl,6,,
ltr625q,7,,
ltr642j,8,YC,
ltr6qsr,9,YC,ALP
ltr7p9z,10,YC,
ltrdevz,11,AL,ALP
ltrfltj,12,YC,
ltrgmnx,13,YC,
ltrh8bi,14,YC,
ltrhjry,15,YC,
ltrik5f,16,YC,
ltrittp,17,YC,
ltrjwc7,18,YC,
ltrlk9e,19,YC,
ltrnfbl,20,YC,ALP
ltrnhp1,21,YC,
ltrnt4f,22,YC,
ltrpi7n,23,YC,
ltrpjpb,24,YC,
ltrvo47,25,YC,
ltrz19r,26,YC,
lts18tn,27,YC,
ltsrpbh,28,,
ltstiid,29,YC,
ltsu3on,30,YC,
ltsws4a,31,YC,
ltt1ni5,32,YC,
ltt1t2d,33,YC,
ltt27yv,34,YC,
ltt5w3p,35,YC,
ltt8e24,36,YC,LNP
ltt9o9c,37,YC,
lttef6x,38,YC,
lttmbnk,39,YC,
lttp20d,40,YC,
ltttxob,41,YC,
lttwytj,42,YC,
ltu0gl3,43,YC,
ltu2kja,44,YC,
ltwmwj1,45,YC,
ltzq2p3,46,YC,
ltzvbx2,47,YC,
ltrjtkx,48,YC,
ltrj5si,49,YC,
ltrwcxz,50,YC,
ltrx70f,51,YC,
ltrzzfw,52,YC,
lts5nz3,53,YC,
lts9dxt,54,YC,
ltsk3qv,55,YC,LNP
ltr7vvz,56,YC,LNP
ltr0s2p,57,YC,
ltr35rk,58,YC,
ltr8422,59,YC,
ltrd3dv,60,YC,
ltrh499,61,YC,LNP
ltqzb2e,62,YC,
ltrwdu5,63,YC,
lts45wn,64,YC,
lts49cx,65,YC,
lts86r2,66,YC,
ltsc9sl,67,YC,
ltscgtf,68,YC,
ltsfphe,69,YC,LNP
ltsft7e,70,YC,
ltsnkrq,71,YC,
lttdvj3,72,YC,
ltrjz6e,73,YC,LNP
lts3ct8,74,YC,
lttu3yn,75,YC,
lttdkpl,76,YC,LNP
ltska2z,77,YC,LNP
lttk4nr,78,YC,
lttp57p,79,YC,
ltygnjb,80,YC,
ltrfllf,81,,
ltrkkps,82,YC,LNP
ltrjue1,1,,
ltqytnv,2,,
ltr2a7q,3,,
ltr0pjq,4,,
lttetol,5,YC,
lttrunl,6,,
lts4ljh,7,YC,
ltrf8kr,8,YC,
ltrme28,9,YC,
ltv8b47,10,YC,
ltrc2rh,11,YC,
ltr152f,12,,
ltrbxqp,13,YC,
ltr14l8,14,YC,
ltsvhx7,15,YC,
ltrfjxw,16,,
ltr41hb,17,YC,
ltr9uum,18,YC,
ltqz9za,19,YC,
ltr3dmk,20,YC,
ltsvx68,21,YC,
ltre6ra,22,YC,
ltr8oew,23,YC,ALP
ltsw35q,24,YC,
ltr1ww5,25,,
ltry32y,26,YC,
ltrc9by,27,YC,
ltrlgj9,28,YC,
ltswd9m,29,YC,
ltrt5me,30,YC,
lts1zsz,31,YC,
ltweg1s,32,YC,
ltsklpv,33,YC,
ltsu3nj,34,YC,
ltt9nrx,35,YC,
ltukmk7,36,YC,
lts91u8,37,,
ltrss2f,38,,ALP
ltrtkf4,39,YC,
ltsv07w,40,YC,
ltr7jam,41,YC,
ltrfcid,42,,
lttm5e5,43,YC,
lttl823,44,YC,
ltty3f8,45,YC,
ltuc4qc,46,,
lttupf3,47,YC,
lts3ynz,48,YC,LNP
ltxfwst,49,YC,
ltt2p1k,50,YC,
ltr7duy,51,,
ltryxxg,52,,
lts33sw,53,,
ltr5thv,54,YC,
ltqzxgc,55,YC,
ltrasly,56,YC,
ltsjzh9,57,YC,
ltriv97,58,YC,
lttnond,59,YC,
ltrev7z,60,,
ltt42my,61,YC,
ltralst,62,,
ltse1o9,63,YC,
lttd7to,64,YC,
ltt69lu,65,,
ltteeg6,66,YC,
ltunx6f,67,YC,
ltsbhvn,68,YC,LNP
ltrvwqs,69,YC,
ltt2yhh,70,YC,
ltra4cj,71,YC,
ltrel3i,72,YC,
ltrqvnf,73,YC,
ltuqg0e,74,YC,
ltucvgp,75,,
lu2w23j,76,YC,LNP
ltsvbbp,77,YC,
ltrbbzp,78,YC,
ltr2enb,79,YC,
ltsonyp,80,YC,
ltto3ny,81,YC,
ltslfv0,82,YC,
ltt6wkq,83,,
ltuobnd,84,YC,
lttc659,85,YC,
ltrxano,86,YC,
ltuf2va,87,YC,
ltszvdj,88,YC,LNP
lub3ktq,89,YC,
ltx85em,90,YC,
ltsmuiu,91,YC,
ltt6xxe,92,,
ltxownj,93,YC,
ltscr3m,94,,
ltt5wyv,95,YC,ALP
ltsp50u,96,,
ltt90th,97,YC,
ltxry0a,98,YC,
ltsi8lr,99,,
ltt61ym,100,YC,ALP
ltsppmr,101,,
lttau3d,102,,
lty5bpg,1,,
lttllvu,2,YC,ALP
lttlzdd,3,,
ltor0a1,4,YC,LNP
ltosz94,5,YC,LNP
ltory8s,6,AL,LNP
ltqjwzj,7,YC,LNP
ltrshpv,8,YC,LNP
ltpa0qh,9,YC,LNP
ltr21qh,10,YC,LNP
ltp5u0h,11,,LNP
ltr10u4,12,YC,
lts2e0k,13,YC,ALP
ltscbd5,14,,
ltsbjri,15,YC,ALP
lttwnk6,16,YC,
ltp1zmw,17,YC,LNP
ltosa4b,18,,
ltp63il,19,,
ltt579q,20,YC,LNP
ltzopxu,21,,
ltzp0zs,22,,
lts7na6,23,,
ltzps1k,24,YC,ALP
ltzpv0n,25,,
ltt6s1e,26,YC,LNP
lttarjf,27,YC,
ltzpuff,28,YC,LNP
lttufj7,29,COL,ALP
ltzq13j,30,YC,ALP
ltog2n8,31,,LNP
ltqsr5k,32,AL,LNP
ltos8hn,33,COL,LNP
ltqxl0b,34,,
ltq3nmd,35,,LNP
ltrm2wk,36,COL,ALP
ltqx92f,37,,
ltqplha,38,,
lts2eqi,39,AL,
ltr3s6b,40,,
ltrtpcc,41,,LNP
ltqsc2q,42,,ON
ltqxl27,43,,LNP
ltstvuh,44,,
ltttfe5,45,AL,LNP
ltrjj4h,46,,ALP
ltqzt20,47,COL,LNP
ltojbmt,48,,
ltomgqa,49,,
ltsqqmm,50,AL,LNP
ltsxtoq,51,,
ltu1voh,52,,
ltuep79,53,,
ltulis5,54,,ALP
ltuwl16,55,,
ltuy7ez,56,,
ltv101j,57,COL,LNP
ltwvxgd,58,,Greens
lty0hkm,59,,LNP
lu2oerw,60,,
lu43xtz,61,,LNP
ltq06ch,62,,
ltofo13,63,,
ltqz396,64,,
lts7wrc,65,,
ltt33pn,66,,LNP
lttbb6w,67,,
ltoce0r,68,,LNP
ltrgss2,69,COL,ALP
ltrs9ya,70,,
ltofhoh,71,COL,ALP
ltomwts,72,,
ltos75u,73,,LNP
ltrvkw2,74,,
ltsqb5x,75,AL,LNP
ltqq261,76,,LNP
ltsa7b5,77,,LNP
ltrmps2,78,,
ltu9blx,79,AL,LNP
ltoxklf,80,COL,LNP
ltqbbv1,81,COL,
ltsuw7x,82,,LNP
ltsi0rq,83,,
ltsmm2o,84,,
ltrbuo5,85,,
ltqrp76,86,,
lttj67y,87,,
ltuwkck,88,,
ltsdr11,89,,LNP
ltse2wl,90,,ALP
lttwzua,91,AL,LNP
ltrt00v,92,,
ltxk5wc,93,AL,LNP
ltsc4al,94,AL,LNP
ltrtjps,95,,
lts7l09,96,,
ltoser7,97,,
ltosmiu,98,,
lts75kt,99,,
ltoojpe,100,,
ltq16qe,101,,LNP
ltr7k4b,102,YC,LNP
ltt6ysg,103,,
ltxjp6p,104,,
ltxjgfo,105,,Greens
ltxj9ec,106,,
lty7ybb,107,,
lu4fxm4,108,,
ltoq0pg,109,,LNP
ltopx0t,110,,
ltogms7,111,,
ltod8uo,112,,
ltyzqxq,113,,
ltoe22r,114,,
ltosf46,115,,
ltqkgm5,116,,
ltod5f0,117,,
lts7h4k,118,,
lttte6i,119,,
ltohqxm,120,COL,ALP
ltog33l,121,,
ltrd4hp,122,,
lttco10,123,,
ltop6gn,124,,
ltoq51u,1,,
ltqpk5f,2,,
ltoz4g7,3,,LNP
ltqp2yv,4,,LNP
ltrsrbj,5,AL,LNP
ltqvgpf,6,,LNP
ltqqnu0,7,YC,LNP
ltrzde7,8,,LNP
ltqrelg,9,,LNP
ltsguy6,10,,LNP
ltu9mnl,11,AL,LNP
ltqqbqi,12,,
ltrco25,13,,
ltsbhzt,14,EI,LNP
ltqg7ac,15,,LNP
ltrpvmq,16,,
ltrcl52,17,,LNP
ltrcwc6,18,,LNP
ltsw2l9,19,AL,LNP
lttw6jw,20,,LNP
ltqxs8b,21,,LNP
lttr732,22,,LNP
ltow0iy,23,,LNP
ltpny0y,24,,
ltow55h,25,,
ltsaj4k,26,,
ltopuqj,27,,LNP
ltq9b3x,28,,
ltsc6g2,29,,LNP
ltt83lx,30,,
ltxxpr3,31,,
ltrd1j6,32,,LNP
ltu4o4u,33,,LNP
lttccvq,34,,LNP
ltor442,35,,LNP
ltoeux9,36,,
ltz3eat,37,,
ltot60i,38,,
ltqe21m,39,,
ltr65js,40,,
ltodc3t,41,,
lts94s2,42,,
ltojels,43,COL,LNP
ltojxgh,44,,
ltrxfjp,45,,
ltzs84r,46,,
ltou7xd,47,,
ltsezez,48,,
ltqrli0,49,,LNP
lts2inb,50,YC,LNP
ltsdg5y,51,,
lts37dl,52,,ON
ltr50rp,53,,LNP
ltqxucj,54,AL,LNP
ltqsyhf,55,,
ltr0n3y,56,,LNP
ltrc44d,57,EI,LNP
ltqxljr,58,,LNP
lttrq0i,59,EI,LNP
ltrq2gi,60,EI,LNP
ltshim6,61,YC,LNP
ltxbik6,62,,LNP
ltuapay,63,AL,LNP
ltsbvnf,64,,LNP
lttfn4i,65,,LNP
ltrrbjm,66,,
lts2sur,67,,
ltt2t7j,68,,Greens
ltrqnip,69,,
ltqai4t,70,,
ltshqd0,71,AL,LNP
ltoyb94,72,,LNP
ltorfcg,73,,LNP
ltorq90,74,,LNP
ltsf6fc,75,,LNP
ltqixxr,76,,
ltosids,77,,
ltof4g5,78,,
ltosnyj,79,,
ltof0sj,80,,
ltss5sk,81,,
ltonazm,82,COL,LNP
ltr52jg,83,COL,LNP
ltqqtpn,84,COL,LNP
ltokjpz,85,,
ltzslst,86,,
ltrm2qx,87,,LNP
lts3mv8,88,YC,LNP
ltt0zq6,89,YC,LNP
ltshnjp,90,YC,LNP
ltsgrm7,91,,
ltsagxf,92,,LNP
lttrs53,93,,
ltrq7f2,94,EI,LNP
ltssxb9,95,,
ltrme4o,96,,
ltsfhvu,97,EI,LNP
lttaxc9,98,,
lts53bx,99,,
ltub9do,100,,
ltshvas,101,,LNP
lttb3k2,102,,
ltqmflx,103,,ALP
ltotf7m,104,,LNP
ltov2j0,105,,LNP
ltslabd,106,,
ltof7jd,107,,
ltqw3dv,108,COL,LNP
ltzsr5p,109,COL,LNP
ltqwa6v,110,EI,LNP
lu2xe2d,111,,
ltrnwuk,112,,LNP
lts7lms,113,YC,LNP
lttdeer,114,,LNP
ltryazl,115,YC,LNP
lttg67j,116,,LNP
ltszbcs,117,,ALP
ltubfq1,1,,
ltqtoxp,2,,
ltradwf,3,,
ltoyoly,4,,LNP
ltp05km,5,,LNP
ltp1zap,6,,Greens
lttw8ly,7,,LNP
ltofo68,8,,
ltrksok,9,,
lu06g6o,10,COL,ALP
ltr64ii,11,EI,
lu4n7eg,12,COL,
ltsadb0,13,,
ltt0hkq,14,YC,
lttam4w,15,YC,
lttj6qr,16,,
lttg8sa,17,,
ltrc9dc,18,COL,
ltp3ch1,19,,LNP
ltp5jgd,20,,LNP
ltp3yzg,21,,
lttx7k7,22,,
ltoftve,23,,
lu2vtki,24,COL,ALP
ltrxb8e,25,EI,
lu58moi,26,COL,
lttk8li,27,,
ltrcrfh,28,,
ltraywt,29,AL,LNP
ltqx7u5,30,,LNP
ltpytl6,31,,LNP
ltpew6c,32,,
ltog4gk,33,,
lu355ri,34,COL,ALP
ltrdv8q,35,,
ltscmt8,36,,
ltqbcx0,37,,LNP
ltpgapl,38,,
ltokopx,39,,
ltohstk,40,,
ltrejxx,41,,
ltrnnbj,42,,
lttbotn,43,,
ltshc2v,44,YC,LNP
lttc2vl,45,,
ltphs0l,46,,Greens
ltot7vi,47,,
ltrxhty,48,,
ltsvm6l,49,,
ltpjxwa,50,,
ltrekx9,51,,
ltsz9f6,52,,LNP
ltpksap,53,,Greens
ltrlq1f,54,,
ltt0xex,55,,LNP
ltpnnf4,56,,Greens
ltt1hed,57,,LNP
lts7xvz,58,,
ltt3atr,59,,LNP
ltsdd9i,60,,
lttbydi,61,,LNP
ltsgvs3,62,,
ltsm5wk,63,,
ltsuqm0,64,,
ltrekpc,65,,LNP
lttthvq,66,,
ltu7k7w,67,EI,
lttnb2p,68,,
ltu3s6s,69,,
ltsdveh,70,,
ltt443a,71,,
ltu7np7,72,,
ltzfapb,73,,
ltu69jb,74,,
ltsn5v9,75,,
lu4qxvu,76,,LNP
lttsu3z,77,,LNP
ltzf8v0,78,,LNP
lttz4i8,79,,
ltw7ed2,80,YC,LNP
ltssxdm,81,,
lu5sk5y,82,,LNP
lttt8pk,83,,
ltxjn14,84,,
ltt5arb,85,,
lttuhib,86,,LNP
ltu74as,87,,LNP
lto9kd2,1,,
lto8vai,2,,
ltoemqe,3,,
ltoc0d0,4,,LNP
ltoaknf,5,,LNP
ltren3l,6,,
ltshy95,7,,
lts0vhs,8,,ALP
lts7fqd,9,,LNP
ltpe791,10,,LNP
ltpytig,11,,
ltr7o2g,12,,
ltrl2s5,13,,ALP
lttfp39,14,,LNP
lubkuhs,15,,LNP
lto96vf,16,,ALP
ltripmx,17,,ALP
ltqb0cd,18,,
lto6hcg,19,,LNP
ltoxsm9,20,AL,LNP
ltrp1z7,21,,LNP
ltoa7rh,22,,ALP
ltofbhy,23,,
ltokvvc,24,,LNP
ltolce8,25,,
ltr3j6t,26,,LNP
ltogblt,27,,
lts1l1p,28,,ALP
lts1oy9,29,,ALP
lts534i,30,,
ltslr9j,31,,
ltoixwa,32,,
ltt0xnk,33,,LNP
lto8hq8,34,COL,ALP
lto9grv,35,,LNP
lto9dr8,36,,LNP
lto7mpw,37,,LNP
ltp822e,38,,LNP
ltq7atv,39,AL,LNP
ltr56dq,40,,
ltrycje,41,,
ltoxtib,42,,ALP
ltp3b1s,43,,ALP
ltoydhq,44,,LNP
ltoyavz,45,,ALP
ltoyvvg,46,,LNP
ltqfqfc,47,,ALP
lts2a6r,48,,KAP
lts2zb6,49,,LNP
lts83we,50,,LNP
ltsr785,51,,
ltoa88u,52,,
lto8nkk,53,,ALP
ltoae8f,54,,ALP
lty4x9k,55,,Greens
ltpixz4,56,,LNP
lts0uag,57,,
lts0va0,58,,
lts184n,59,,ALP
ltrpe2q,60,,
ltqy17p,61,,
lttr72a,62,,
lts8rdv,63,,LNP
lts3j9d,64,,LNP
ltsrq35,65,,
ltobsip,66,,
lts9la4,67,,KAP
ltslh97,68,,LNP
ltodi3v,69,,
ltr7gn8,70,,
ltoe59g,71,,Greens
ltofsrk,72,,
ltoge22,73,,
ltogkt5,74,,
ltohj8b,75,,
ltoi2js,76,,
ltoidx4,77,,LNP
ltojkl1,78,,
ltojcvx,79,,
ltnq5ud,80,AL,LNP
lto12bm,81,AL,LNP
ltnu21x,82,,LNP
ltnzm3k,83,,LNP
lto1ekl,84,AL,LNP
lto6rnk,85,,LNP
lto4d3p,86,AL,LNP
ltpm7we,87,,
lto4m0b,88,AL,LNP
ltqzt05,89,,LNP
ltrgyld,1,AL,ALP
lttg3ig,2,,
ltu1ukl,3,AL,LNP
ltnqpb4,4,AL,ALP
ltnrguj,5,,
ltr3w0i,6,,
lto9iaw,7,AL,ALP
lto1zse,8,,
ltogia4,9,,
ltr3qav,10,,
lto16jq,11,,
lto0r9r,12,,
lto795q,13,,LNP
lto9a5b,14,YC,LNP
ltsev1i,15,,
ltns76n,16,,
lto2xaz,17,,
lttqoen,18,,
lto39r3,19,,LNP
ltr3ayc,20,,
ltog58u,21,,
ltngjry,22,,
lto9u8i,23,,
ltngwlm,24,,LNP
lto68dl,25,,LNP
ltnj1ga,26,,
ltrsitr,27,,
ltnh4kx,28,,
ltngn5a,29,,
ltnjonx,30,,
ltqz0hy,31,,
ltnisd6,32,,
ltnpryv,33,,
ltqw0oo,34,,
lu5vi2t,35,,
ltnjxcy,36,,
ltodivn,37,,
ltnq3md,38,,
ltnje2y,39,,
ltnv5ew,40,,
ltnvxaa,41,,
ltnw9kj,42,,
ltnfwjf,43,,
ltnoqjp,44,,LNP
ltngq8b,45,,
ltnhg4q,46,,
lto98ni,47,COL,LNP
ltnl0to,48,,ALP
ltnhn54,49,AL,ALP
ltnnlv9,50,,
ltnj0dn,51,,LNP
